dataset_id,sample_id,site_id,year,intervention,control_flag,microbiome_available,soil_chemistry_available,outcome_available,soil_ph,total_carbon,total_nitrogen,organic_matter,cec,phosphorus,potassium,yield_value,outcome_type,notes
usda_potato_rotation,337,WI_21,Y3,fumigation=Yes;rotation_length=4.0;rotation_diversity=3.0,False,True,True,True,-1.916296222,,,-0.043211916,1.727485639,0.548521313,-0.269080478,6031.16,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,338,WI_22,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-1.05967098,,,-0.043211916,-0.016894905,0.616979452,-0.412420678,6155.85,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,339,WI_22,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,0.225266885,,,-0.119538119,0.703610102,1.027728285,0.264463598,4130.44,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,340,WI_22,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-0.631358358,,,0.414745299,0.476082205,1.164644563,-0.372603956,5724.56,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,341,WI_23,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-1.916296222,,,-0.119538119,0.969059316,0.704997059,-0.444274055,6023.18,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,342,WI_23,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-1.487983601,,,-0.195864321,0.286475624,0.978829614,-0.213337067,6801.9,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,343,WI_23,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-1.630754475,,,0.033114286,1.158665897,1.13530536,-0.507980811,5004.48,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,344,WI_24,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,1.367433875,,,-0.424842928,0.210632992,1.653631269,-0.492054122,4504.09,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,345,WI_24,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-1.773525349,,,0.109440489,2.030856169,1.066847221,-0.699101076,4458.38,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,346,WI_24,Y3,fumigation=Yes;rotation_length=2.0;rotation_diversity=3.0,False,True,True,True,-1.345212727,,,-0.272190524,0.514003521,0.675657857,-0.555760877,3943.6,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,347,WI_25,Y3,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,0.653579506,,,-0.730147738,-0.96492781,-0.703284654,-1.033561542,3502.93,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,348,WI_25,Y3,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,0.082496011,,,-0.577495333,-0.434029384,0.049754873,-0.977818131,5901.92,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,349,WI_26,Y3,fumigation=No;rotation_length=3.0;rotation_diversity=3.0,True,True,True,True,1.081892127,,,-0.806473941,-0.775321229,-0.419672365,-0.507980811,4201.74,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,350,WI_26,Y3,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,0.79635038,,,-0.806473941,-1.344140972,-0.439231833,-0.746881143,6248.72,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,351,WI_26,Y3,fumigation=Yes;rotation_length=3.0;rotation_diversity=3.0,False,True,True,True,0.939121253,,,-0.577495333,-0.775321229,-0.664165718,-0.476127433,5619.6,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,352,WI_27,Y3,fumigation=No;rotation_length=5.0;rotation_diversity=3.0,True,True,True,True,1.652975622,,,-0.348516726,-0.358186751,-1.123813221,0.152976776,3573.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,353,WI_27,Y3,fumigation=Yes;rotation_length=5.0;rotation_diversity=3.0,False,True,True,True,1.367433875,,,-0.424842928,-0.244422803,-1.35852684,-0.675211043,3774.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,354,WI_27,Y3,fumigation=Yes;rotation_length=5.0;rotation_diversity=3.0,False,True,True,True,0.79635038,,,0.033114286,0.438160889,-0.879319868,-0.245190445,5003.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,355,WI_28,Y3,fumigation=No;rotation_length=3.0;rotation_diversity=4.0,True,True,True,True,1.652975622,,,-0.501169131,-0.509872016,-1.231390297,0.105196709,3410.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,356,WI_28,Y3,fumigation=Yes;rotation_length=3.0;rotation_diversity=4.0,False,True,True,True,1.510204749,,,-0.653821536,-0.775321229,-1.231390297,-0.444274055,2974.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,357,WI_28,Y3,fumigation=Yes;rotation_length=3.0;rotation_diversity=4.0,False,True,True,True,1.652975622,,,-0.882800143,-1.002849127,-1.299848435,-0.914111376,2558.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,358,WI_25,Y3,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.082496011,,,-0.653821536,-0.661557281,-0.703284654,-1.041524886,1542.99,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,359,WI_25,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.653579506,,,-0.730147738,-0.96492781,-0.703284654,-1.033561542,3502.93,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,360,WI_25,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.082496011,,,-0.577495333,-0.434029384,0.049754873,-0.977818131,5901.92,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,361,WI_26,Y3,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,1.081892127,,,-0.806473941,-0.775321229,-0.419672365,-0.507980811,4201.74,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,362,WI_26,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.79635038,,,-0.806473941,-1.344140972,-0.439231833,-0.746881143,6248.72,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,363,WI_26,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.939121253,,,-0.577495333,-0.775321229,-0.664165718,-0.476127433,5619.6,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,364,WI_27,Y3,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,1.652975622,,,-0.348516726,-0.358186751,-1.123813221,0.152976776,3573.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,365,WI_27,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,1.367433875,,,-0.424842928,-0.244422803,-1.35852684,-0.675211043,3774.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,366,WI_27,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.79635038,,,0.033114286,0.438160889,-0.879319868,-0.245190445,5003.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,367,WI_28,Y3,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,1.652975622,,,-0.501169131,-0.509872016,-1.231390297,0.105196709,3410.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,368,WI_28,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,1.510204749,,,-0.653821536,-0.775321229,-1.231390297,-0.444274055,2974.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,369,WI_28,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,1.652975622,,,-0.882800143,-1.002849127,-1.299848435,-0.914111376,2558.5,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,370,WI_5,Y3,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-1.345212727,,,0.872702513,1.992934853,-0.136060075,2.844587187,5208.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,371,WI_5,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-1.202441853,,,0.567397703,1.91709222,-0.008923532,1.713792281,3669.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,372,WI_5,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-1.630754475,,,0.796376311,1.310351161,0.147552214,1.04487135,3926.0,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,373,WI_6,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-1.05967098,,,0.109440489,-0.016894905,-0.184958746,0.200756842,3702.54,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,374,WI_6,Y3,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-1.05967098,,,0.338419096,-0.282344119,-0.018703266,0.184830153,4252.52,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,375,WI_6,Y3,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-0.345816611,,,0.185766691,-0.282344119,0.108433278,0.375950419,3721.93,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,376,WI_1,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.653579506,,,-0.730147738,0.096869043,-0.175179012,-0.57965091,3122.833511,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,377,WI_1,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-0.345816611,,,-0.730147738,-0.623635965,-0.057822202,-0.555760877,3993.963101,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,378,WI_1,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-0.774129232,,,-0.730147738,-0.96492781,-0.008923532,-0.428347366,3313.657355,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,379,WI_1,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-0.774129232,,,-0.730147738,-0.96492781,-0.008923532,-0.428347366,2377.495976,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,380,WI_1,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-0.345816611,,,-0.730147738,-0.623635965,-0.057822202,-0.555760877,3940.089581,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,381,WI_1,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.653579506,,,-0.730147738,0.096869043,-0.175179012,-0.57965091,4092.644047,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,382,WI_2,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,-0.060274863,,,-0.577495333,-0.054816222,0.264909024,-0.133703623,2857.650262,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,383,WI_2,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.225266885,,,-0.653821536,-0.320265435,-0.282756087,-0.046106835,4550.656141,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,384,WI_2,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.225266885,,,-0.730147738,-0.509872016,-0.224077682,-0.404457333,4118.796241,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,385,WI_2,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.225266885,,,-0.730147738,-0.509872016,-0.224077682,-0.404457333,5051.034791,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,386,WI_2,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.225266885,,,-0.653821536,-0.320265435,-0.282756087,-0.046106835,3206.084663,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,387,WI_2,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,-0.060274863,,,-0.577495333,-0.054816222,0.264909024,-0.133703623,3467.519431,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,388,WI_3,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.653579506,,,-0.730147738,-1.154534391,-0.253416885,-0.555760877,3489.487274,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,389,WI_3,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.368037758,,,-0.959126346,-0.775321229,-0.204518214,-0.619467632,3008.897118,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,390,WI_3,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,0.939121253,,,-0.806473941,-1.002849127,-0.429452099,-0.316860545,2045.798979,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,391,WI_3,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.939121253,,,-0.806473941,-1.002849127,-0.429452099,-0.316860545,3311.913875,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,392,WI_3,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.368037758,,,-0.959126346,-0.775321229,-0.204518214,-0.619467632,3125.361557,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,393,WI_3,PF2023,fumigation=Yes;rotation_length=nan;rotation_diversity=nan,False,True,True,True,0.653579506,,,-0.730147738,-1.154534391,-0.253416885,-0.555760877,2288.66569,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,394,WI_4,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,1.081892127,,,-0.348516726,-0.092737538,-1.016236146,-0.062033523,4544.728311,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
usda_potato_rotation,395,WI_4,PF2023,fumigation=No;rotation_length=nan;rotation_diversity=nan,True,True,True,True,1.224663001,,,-0.348516726,-0.016894905,-1.006456412,-0.3088972,5235.756456,yield_per_meter,multi-field potato rotation/fumigation table with soil chemistry and yield
